id,company_id,title,content_summary,source_url,source_name,published_at,sentiment_score,relevance_score,is_digital_related,crawled_at
2723,3,武汉达梦官网,,https://www.sogou.com?user_ip=113&bh=1&hintidx=0&query=%E6%AD%A6%E6%B1%89%E8%BE%BE%E6%A2%A6%E5%AE%98%E7%BD%91&w=01020600&num=4&sessiontime=1787208611556&interation=&interV=kKIOkrELjbkRmLkElbkTkKIMkrELjboImLkEk74TkKIRmLkEk78TkKILkY==_-115092183&htdbg=on&ie=utf8&s_from=hint_middle,websearch_sogou,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2724,3,武汉市_百度百科,"1983年8月19日 · 武汉市,简称“汉”,别称“江城”,湖北省辖地级市、省会,中部六省唯一的副省级市、超大城市,国务院批复确定的中 …",https://baike.baidu.com/item/%E6%AD%A6%E6%B1%89%E5%B8%82/195165,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2725,3,Wuhan -武汉市人民政府门户网站,"6 小时之前 · “机遇中国·发现武汉”国际传播研讨会举行,武汉国际传播专家智库和联盟成立 全市首单区级公共数据产品成功交易,像网 …",https://www.wuhan.gov.cn/,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2726,3,武汉市概况 -武汉市人民政府门户网站 - Wuhan,"2025年11月17日 · 根据武汉市第七次人口普查结果,全市人口来自56个民族,其中,少数民族55个,共18.46万人,占全市总人口 …",https://www.wuhan.gov.cn/zjwh/whgk/202004/t20200414_999422.shtml,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2727,3,2025武汉旅游攻略:一年去了6次武汉!全都是避坑大实话 ...,"2025年11月12日 · 武汉真的是一座来了就不想走的城市! 武汉过早、赏秋简直不要太惬意! 拿着这份超全攻略打卡回来,熬夜给大家 …",https://zhuanlan.zhihu.com/p/1971953494568173847,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2730,4,武汉市_百度百科,"1983年8月19日 · 武汉市,简称“汉”,别称“江城”,湖北省辖地级市、省会,中部六省唯一的副省级市、超大城市,国务院批复确定的中 …",https://baike.baidu.com/item/%E6%AD%A6%E6%B1%89%E5%B8%82/195165,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2731,4,Wuhan -武汉市人民政府门户网站,"6 小时之前 · “机遇中国·发现武汉”国际传播研讨会举行,武汉国际传播专家智库和联盟成立 全市首单区级公共数据产品成功交易,像网 …",https://www.wuhan.gov.cn/,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2732,4,武汉市概况 -武汉市人民政府门户网站 - Wuhan,"2025年11月17日 · 根据武汉市第七次人口普查结果,全市人口来自56个民族,其中,少数民族55个,共18.46万人,占全市总人口 …",https://www.wuhan.gov.cn/zjwh/whgk/202004/t20200414_999422.shtml,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2733,4,2025武汉旅游攻略:一年去了6次武汉!全都是避坑大实话 ...,"2025年11月12日 · 武汉真的是一座来了就不想走的城市! 武汉过早、赏秋简直不要太惬意! 拿着这份超全攻略打卡回来,熬夜给大家 …",https://zhuanlan.zhihu.com/p/1971953494568173847,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2734,4,努力做党和人民信赖的好医生,,https://www.toutiao.com/article/7675625875580142115/,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
